Index,Weight_kg,Height_cm
83,70.4776281064,177.93073379999998
84,58.4869689456,168.3473392
85,58.5593168696,175.77302920000002
86,63.26397309359999,175.6024174
87,63.9066222392,171.10547440000002
88,59.6888970272,178.0361438
89,54.940514534399995,178.248564
90,59.6531086184,173.2929224
91,61.9370350568,173.0484728
92,64.1785506432,178.4161024
93,63.7797525568,181.57830080000002
94,50.8663965496,175.7801158
95,60.535027543999995,177.96017239999998
96,59.783470959199995,179.21485619999999
97,54.443967371999996,168.3675576
98,55.8359051424,161.1014558
99,58.1247303744,169.5884594
100,52.3789444328,174.9740214
101,46.308431978399994,164.78082360000002
102,59.127077976,170.4155088
103,60.8648796464,173.60292940000002
104,44.742918157359995,166.6512542
105,51.9634541608,172.0989954
106,56.0148471864,172.773848
107,55.813588416,171.8613022
108,57.3690461024,168.439084
109,58.248923864,176.37013240000002
110,57.6942262072,162.1440496
111,55.3637158704,172.0158358
112,57.881242188799995,177.92948919999998
113,59.711894141600006,178.2724908
114,50.754903636,167.5025352
115,55.355914088,177.81778000000003
116,58.3113834824,174.27267659999998
117,60.1822236864,174.7727518
118,61.717179014399996,177.19578479999998
119,52.5895925576,166.25669059999998
120,62.0986045272,174.8163636
121,54.3767903968,167.13276199999999
122,49.444022755999995,170.72543960000002
123,58.182472636,176.3273334
124,61.367051349600004,175.1176584
125,48.4689360336,172.57141000000001
126,55.9251266888,166.68765240000002
127,49.6748103656,168.9000178
128,54.1174718504,172.5373486
129,63.611832798399995,174.991141
130,60.774115887200004,178.41214
131,60.1375448744,173.39622419999998
132,59.283930089600005,180.9282894
133,52.4187698104,175.50757380000002
134,56.1520134072,163.5682022
135,58.124503578399995,180.583459
136,61.67245484319999,173.27544720000003
137,52.9012102616,167.4297134
138,57.5263971672,171.289726
139,68.6698825496,187.70871780000002
140,59.149394702399995,177.7529846
141,61.7823148256,176.5772948
142,51.4368338488,165.5682998
143,56.8480956904,172.7420726
144,57.871353883199994,173.579536
145,48.6052857888,165.56779179999998
146,52.8247800096,173.38570860000002
147,60.708843998400006,174.16437100000002
148,51.2060462392,163.82174500000002
149,59.3102384256,174.5247462
150,62.485518503200005,174.9843592
151,56.8820697312,176.6318794
152,62.8070245128,171.19508560000003
153,54.8022596928,168.84703340000002
154,63.5726878088,167.6709118
155,62.0240340024,184.0086236
156,48.1324161288,162.8811068
157,72.1012606704,180.2920448
158,49.3448221856,171.4531496
159,62.9475926736,182.918481
160,52.5774816512,165.8910322
161,66.3569715824,170.3707286
162,49.839101387999996,163.5543592
163,63.071922240800006,176.1998762
164,54.3857261592,173.6831934
165,58.1989833848,165.8878572
166,57.7163161376,170.527726
167,52.267678315199994,173.7224872
168,56.60714762,168.381172
169,57.584003351199996,170.653964
170,50.4716807912,167.61856240000003
171,55.614416168800005,176.3621822
172,56.3399365728,172.65556020000002
173,56.5381109176,172.1137782
174,54.2119097048,165.8077456
175,63.1845944936,187.5374456
176,47.548461788,169.7053248
177,55.8110483008,169.9110394
178,53.9285961416,166.96862720000001
179,55.1086610888,167.5963882
180,54.090301689600004,169.12325840000003
181,61.245760848799996,170.4668676
182,52.720090975999994,167.3220174
183,49.5200447752,169.6229018
184,56.346876530399996,174.5888558
185,64.031087884,168.2157164
186,58.581452159200005,167.53758720000002
187,58.0004915256,174.2026488
188,54.850340444800004,169.14741379999998
189,57.8994765872,170.0929796
190,46.0256627256,172.923581
191,65.7675287784,178.28323500000002
192,50.3270756616,166.4245846
193,60.265367100000006,171.345987
194,66.377972892,171.221019
195,66.0381871248,176.9404132
196,54.813463415200005,167.12689459999999
197,52.5174714296,167.90817320000002
198,58.1967154248,173.3292698
199,57.8201887056,172.7810362
200,58.0035759512,181.3317176
201,55.1112919224,166.958264
202,51.1265315616,168.74129320000003
203,61.235827184,177.83324860000002
204,58.3677196088,176.48290839999999
205,56.4296570704,174.3142056
206,63.514673392000006,173.641385
207,53.305678248,173.7113112
208,65.25995933040001,174.6862902
209,64.0337187176,177.605944
210,70.73377150879999,181.7507668
211,60.785546405599995,173.8570056
212,59.011185219999994,169.4535092
213,48.183490588,169.3776902
214,50.8244846488,172.5599546
215,61.7739687328,175.002317
216,59.527599712,170.9214514
217,59.567107575200005,176.7131848
218,54.2160827512,171.8939666
219,53.068676427999996,175.36553700000002
220,62.834058596,172.637831
221,49.7371792656,167.23314280000002
222,59.038128584800006,167.0631152
223,62.1926341488,180.69829239999999
224,51.600172328,172.28959700000001
225,52.15060622,165.276022
226,57.9304569208,177.05692299999998
227,55.3369539424,177.6217682
228,53.5060298344,167.9338526
229,57.9300940472,174.2786456
230,53.5065741448,175.253904
231,56.7694881968,169.6509434
232,64.00301053919999,172.7800202
233,65.9895620624,176.9683532
234,52.64615548,182.42732120000002
235,61.5732089136,184.77677039999998
236,60.2936258816,170.88995540000002
237,52.4634486224,171.221781
238,51.8539116928,174.07001
239,67.563435584,173.9170004
240,64.49524857760001,174.0374218
241,60.82850156800001,161.86223660000002
242,64.3613482192,171.9702682
243,62.9333498848,176.456721
244,60.984990808000006,169.42302920000003
245,53.077838986399996,165.68740040000003
246,52.4693453184,177.53261419999998
247,61.139892476,177.36941919999998
248,54.6916739632,166.110666
249,54.468914932,173.5382356
250,38.264930401600004,167.484933
251,63.021800324800004,178.049047
252,65.101565004,167.78048740000003
253,55.8529148424,173.3164174
254,52.4017147512,165.6526532
255,54.877555964799996,175.67079420000002
256,54.7246501016,171.7056256
257,56.261374438400004,170.9069734
258,53.1717778896,169.7818042
259,58.0415416016,172.93033739999998
260,52.9580906984,169.08757139999997
261,55.3362735544,178.2311142
262,56.243230758399996,172.3418702
263,49.37575716,169.2226486
264,47.471759380799995,161.76792640000002
265,59.98663481599999,172.810424
266,57.6893727728,170.03014000000002
267,56.7538392728,168.30781679999998
268,60.473792624,179.654454
269,55.4908123488,179.5994376
270,59.0865268512,186.1025488
271,52.953736215199996,162.0271334
272,57.0860954128,172.31636859999998
273,45.643602183999995,172.1626732
274,53.748157244,170.7870854
275,62.19902979599999,169.56280539999997
276,53.8409621672,175.3386892
277,56.3198424472,174.05736080000003
278,56.6736895664,164.2216426
279,57.3289939288,165.463093
280,55.122994596,169.52274960000003
281,60.4615909992,170.1780442
282,57.7908866624,178.4759194
283,56.73528736,171.64471640000002
284,46.6344285488,168.4167828
285,60.8816625504,175.0238308
286,45.801815073600004,166.6377922
287,66.1739018512,172.7248006
288,70.4449241232,177.640361
289,62.92114826,178.170586
290,52.7351048712,169.3256456
291,54.7071414504,176.2931704
292,51.8946896136,169.6871892
293,60.4822294352,171.9592192
294,42.0704538836,175.6013252
295,59.775487739999996,171.5457326
296,53.699169308,167.07896480000002
297,59.4870485872,168.2945326
298,59.0591752536,171.17156519999997
299,58.5966474912,164.9559058
300,64.929200044,175.9127546
301,62.927135674400006,175.4565706
302,59.3991424576,176.8958362
303,56.3829370944,175.455707
304,61.402839758400006,172.75312160000001
305,56.3355820896,174.8958656
306,50.4570751288,160.5066132
307,58.696483090399994,166.5628114
308,57.9438378848,175.5673654
309,55.034816311200004,177.260631
310,53.6228751336,171.4043562
311,55.9478970072,175.48374859999998
312,68.9059771856,174.12436599999998
313,52.3040563936,173.2617058
314,55.512584764799996,170.437048
315,58.6187374216,180.9409894
316,62.7237903808,175.56342840000002
317,65.342875948,166.3661392
318,54.8157767344,169.13113239999998
319,51.3935158128,172.7157074
320,67.7315821384,184.34677380000002
321,59.25603418160001,172.658659
322,55.513764103999996,169.2236138
323,60.72131777840001,170.93117959999998
324,61.159442291199994,167.5371554
325,62.5214429896,169.0118794
326,51.1112908704,172.9161642
327,54.9737174688,167.2155914
328,52.1296049104,175.8625134
329,50.0657613104,164.3230902
330,57.1678780504,175.8028488
331,53.8417332736,170.60651679999998
332,54.1184243936,172.330618
333,68.37432200239999,175.9556806
334,54.9364322064,172.47989379999999
335,53.708241148,170.37303999999997
336,64.754340328,177.8388874
337,66.056829756,177.9385316
338,57.76153926,180.00253560000002
339,52.6020663376,167.788844
340,47.375008207200004,165.703123
341,62.818182876,174.602902
342,65.9998586008,176.57942839999998
343,56.429793147999995,178.5814056
344,56.3300482672,170.9415428
345,57.2278429128,171.71878279999999
346,62.9642395,172.3533764
347,55.134787988,168.8220144
348,51.825380756,175.0586034
349,58.695802702399995,173.91090440000002
350,62.3953444136,176.579022
351,61.0079425632,178.4084824
352,57.9283703976,172.3555354
353,52.4673948728,172.731049
354,59.6884434352,170.53516820000002
355,57.8710363688,172.97224740000001
356,57.0260851912,175.2365558
357,54.425823692,176.08849719999998
358,63.8964164192,178.0358644
359,62.1041837088,174.60732159999998
360,53.7397204328,163.03327819999998
361,58.763569347200004,167.87047959999998
362,68.97837046880001,175.8802172
363,54.8232156432,176.9494048
364,61.7350958984,173.8051134
365,58.99467447120001,173.4467702
366,59.771768285600004,176.2171736
367,63.22165296,173.617001
368,76.307328568,183.7052206
369,57.8985694032,178.7438386
370,59.783788473600005,166.9523458
371,55.7265441112,168.9005258
372,63.5996311736,179.8660106
373,64.7243578968,171.13450659999998
374,62.3371032008,172.2046086
375,57.170372806399996,173.12817800000002
376,65.135130812,174.89886280000002
377,55.61945104,171.9920868
378,49.2620870048,164.23657780000002
379,45.659341826399995,166.97251340000003
380,52.6800388024,173.79800139999998
381,63.7429662456,174.9792284
382,57.012295994400006,173.41512179999998
383,60.9323287768,175.71834299999998
384,61.8993869208,184.4292984
385,58.0063428624,167.74558779999998
386,55.8535498712,175.84115200000002
387,52.769759300000004,174.9475038
388,56.4985576952,168.8094668
389,57.0552057976,176.0332776
390,48.802190076,171.65952460000003
391,64.87436077119999,176.3221264
392,53.861056292799994,171.3704218
393,53.970916275200004,168.7797742
394,59.817172844800005,174.65509899999998
395,54.1448688072,161.9727774
396,57.2080663016,175.3530402
397,57.4302810224,168.8837364
398,51.5097714424,169.52528959999998
399,52.5446869496,171.9426076
400,59.091153489599996,169.3942764
401,56.9050214864,170.25307579999998
402,53.145333476,167.4138384
403,62.2865276928,177.877216
404,67.78692036240001,175.9452412
405,68.523916644,177.995453
406,53.06999184479999,164.8699268
407,62.676752890399996,177.0060976
408,57.887864631999996,171.6157096
409,54.7718690288,162.19243659999998
410,65.4323242904,181.912006
411,47.9872666888,165.07442220000001
412,54.5021178664,164.1032786
413,49.4799926016,157.5223164
414,57.139437832,165.8243064
415,50.00058014,171.9621402
416,60.9947883952,179.9791676
417,52.3929150664,173.153705
418,56.748260091199995,171.3231524
419,52.8032343896,180.44728960000003
420,60.506632684799996,172.2890128
421,49.3271320976,170.57339520000002
422,60.9621297712,173.48934060000002
423,59.515125932,166.1466832
424,59.344257825599996,174.415577
425,57.6441950096,177.9710182
426,54.1619238664,175.6006902
427,47.881897267199996,170.2327812
428,60.9960130936,166.4277596
429,60.186986402399995,178.30312320000002
430,57.178900336000005,171.8783964
431,57.312800694399996,177.1207278
432,64.5734931976,171.74766259999998
433,56.5118025816,179.8215606
434,55.5016985568,176.9314216
435,55.8960514416,169.50123580000002
436,59.6042114008,171.65340319999999
437,56.3831638904,165.7430518
438,58.2337738912,179.6132298
439,62.075425976000005,181.0352996
440,53.5496653848,169.0601902
441,55.1100218648,172.8278738
442,54.1049527112,173.0171546
443,57.404108764,180.941218
444,58.6257227384,169.98662979999997
445,61.1353111968,180.60367739999998
446,66.25731741999999,176.3132364
447,73.6682849528,175.6868978
448,59.052462092,174.18621500000003
449,59.9621862072,176.792001
450,57.8144280872,175.3892098
451,56.8562149872,173.4489546
452,61.124198192799994,175.9020104
453,55.310781684,173.3260948
454,57.002362329600004,171.924472
455,66.204473952,174.85570819999998
456,54.395070154399995,176.58234940000003
457,50.5797264056,170.12076720000002
458,62.902324191999995,182.89346200000003
459,61.241769239199996,171.3098428
460,52.847550328,167.7978356
461,56.22613034,166.559738
462,62.120331584,173.4863434
463,69.4357272824,180.4061162
464,57.314524344,179.7528028
465,65.7986905488,171.47062480000002
466,61.3137996488,176.5537744
467,49.353531151999995,168.77157
468,50.128946676,174.165006
469,62.71748545199999,170.2129184
470,54.2092788712,174.4981016
471,52.308864468799996,173.30453020000002
472,60.0412472928,178.8341102
473,42.63509881296,166.8777206
474,57.7899341192,166.88587400000003
475,60.9184942208,173.940597
476,56.6863447832,169.23743140000002
477,56.278066624,169.780839
478,60.576122979199994,177.5392436
479,60.849775032800004,171.841922
480,59.079859048799996,173.50529179999998
481,62.638106852,177.1611392
482,57.427650188799994,174.1908124
483,59.786872899200006,173.08771579999998
484,59.7545317896,172.6715622
485,53.3542579512,164.656389
486,57.2407249256,175.787939
487,57.838967414399995,175.934624
488,64.627107772,180.18836199999998
489,63.250682848,175.4587804
490,50.0404508768,168.15264820000002
491,59.853324127200004,180.4867866
492,58.6057646904,175.2471222
493,56.4047548696,180.2406606
494,57.390773159199995,167.7033984
495,67.6896702376,177.454814
496,64.48159545840001,169.7431708
497,57.6713198112,175.4993696
498,55.4903133976,169.70819500000002
499,51.104350912799994,170.5148482
500,60.9013938024,164.0186712
501,54.7456514112,174.4481652
502,52.518242536,171.5445896
503,58.37071331599999,180.79039279999998
504,61.1265568712,179.1592556
505,53.678939104799994,181.6966394
506,48.1513762744,169.6034454
507,57.3260002216,168.4943544
508,51.8780427872,164.670613
509,59.09337609039999,173.69147379999998
510,55.9308873072,172.8479652
511,55.7269977032,175.49238459999998
512,57.013429974400005,177.5725684
513,50.6774301224,173.7547198
514,56.949201347199995,173.54699860000002
515,54.4175229584,170.06709700000002
516,60.148249645599996,179.19232639999998
517,60.1797742896,176.220247
518,53.2753329432,171.5011048
519,46.2005678008,164.7734068
520,58.2601729456,175.6002584
521,60.8001067088,174.7822768
522,57.9468769512,171.61372839999999
523,57.8861409824,173.1460088
524,63.2294093832,167.1494498
525,51.681410655200004,164.9038104
526,66.9133475296,173.6238336
527,60.1700220616,169.45726839999998
528,60.24332252879999,175.72217840000002
529,47.6698883664,167.35539300000002
530,57.8414621704,167.7348182
531,59.298308956,176.3825276
532,58.323539748,170.55711380000002
533,55.5967260808,166.8638268
534,71.3482525912,176.3451642
535,54.9343910424,169.0243762
536,66.9075869112,175.3735126
537,53.293884856,171.75571440000002
538,60.0769903424,176.761267
539,53.604323220800005,173.0335122
540,56.123799984799994,180.91508140000002
541,59.132521080000004,168.739439
542,55.7411044144,168.4479232
543,48.928651525599996,172.78918960000001
544,53.791928872,173.450504
545,56.9923379464,169.9668686
546,67.4044969472,182.3096684
547,68.165352168,167.755189
548,57.636937537600005,175.296957
549,58.3828242224,174.51689760000002
550,53.715861493599995,165.13048
551,56.8749483368,167.78876780000002
552,67.7065892192,180.7566362
553,48.6923754528,171.58395960000001
554,60.6448875264,174.839757
555,56.631324073600005,173.01999940000002
556,51.121088457599996,172.47941120000002
557,57.987518794399996,171.807759
558,60.85458310799999,177.2483628
559,62.869257335200004,172.7171806
560,57.172550048,176.313211
561,58.7789914752,178.8919206
562,60.8291365968,171.8949826
563,48.1374963592,172.4161144
564,57.6316305112,172.895387
565,55.3037963672,170.165649
566,68.372870508,181.8053006
567,52.6194389112,163.4887256
568,56.9143654816,172.5424794
569,59.6971977608,177.5933202
570,58.5449380032,177.64414560000003
571,58.564034226400004,169.66605639999997
572,67.20527934079999,178.08242259999997
573,47.803153696,175.1282756
574,50.1421915624,172.79330439999998
575,53.8142455984,176.1781592
576,55.7079468392,173.86010439999998
577,56.647744104,166.88516280000002
578,61.583959044,176.6741196
579,52.8236460296,167.249729
580,56.8630642264,174.7515682
581,60.383074224000005,175.357409
582,62.7466514176,171.10334079999998
583,56.4709339424,178.70901519999998
584,62.01532503599999,177.5162312
585,52.1700199576,165.4891026
586,60.16290066719999,176.2990378
587,64.92366622159999,174.0121996
588,61.1179839824,166.9174208
589,55.6215375632,162.5170232
590,69.6551297328,177.99519899999999
591,57.283680088,173.8005668
592,61.10818639519999,173.321091
593,61.052893530400006,172.2845424
594,53.702798044,168.43443580000002
595,55.0205735224,177.1682512
596,60.0031455648,166.90088540000002
597,63.0772746264,169.8809658
598,50.211727216,170.888914
599,69.9018384216,179.4092678
600,56.3176198464,177.641758
601,61.015971141600005,167.3268434
602,62.714627822400004,184.0152276
603,67.6215407192,177.9791208
604,57.609585939999995,171.9195444
605,53.443207342399994,167.932354
606,67.5442032832,177.656617
607,58.1573436392,173.33765180000003
608,58.8283422848,174.7556576
609,56.9563681008,169.2101772
610,58.420245562400005,178.2750054
611,56.330229704,166.5978634
612,68.6814037864,174.4869764
613,48.5254082376,164.81143060000002
614,66.0530195832,177.3426222
615,55.1534306192,168.50263479999998
616,59.392701451200004,178.926236
617,61.51628311759999,177.77874020000002
618,56.214336947999996,178.1458718
619,59.872102835999996,170.635422
620,53.289802527999996,173.236636
621,58.8116954584,172.1134734
622,55.5063251952,164.58572619999998
623,51.975610426399996,168.85592340000002
624,52.8616570392,170.1377598
625,63.2446500744,166.8777714
626,56.0105380624,169.74070700000001
627,60.12325672640001,168.5325814
628,65.0456824696,178.1426714
629,60.3018358968,178.093751
630,44.8589787424,163.98608299999998
631,55.535173646400004,173.1193896
632,47.4805137064,170.55464999999998
633,64.7659976424,180.0587458
634,59.388029453600005,173.1319372
635,65.238776584,180.8392878
636,64.5385212544,172.52807760000002
637,48.962580207200006,165.8671816
638,47.939730247199996,168.67520240000002
639,56.8807543144,181.11843380000002
640,48.271033844,175.41232380000002
641,53.7674802632,167.5242268
642,62.043946691200006,176.8799104
643,66.1939506176,180.606573
644,58.802306104,168.1950154
645,49.212690836,167.98211260000002
646,54.999708290399994,172.17415400000002
647,61.5705327208,169.3605198
648,62.3700793392,177.7849632
649,56.2477666784,180.70601399999998
650,58.4504547896,174.3437458
651,60.63667751119999,175.4771192
652,48.315939452,172.6536806
653,51.2739489616,167.5081486
654,57.1362173288,167.69339079999997
655,63.636462844,180.9388304
656,64.967528568,171.5179196
657,66.1365712296,180.516149
658,58.1367505624,173.41032120000003
659,60.864743568799994,170.9910728
660,63.6011280272,175.2307392
661,66.3810573176,173.74616
662,59.909705612799996,170.41368
663,55.397190959999996,169.59239639999998
664,59.6334227256,166.74175440000002
665,58.747738986399995,165.966267
666,57.0369713992,173.1847946
667,69.46235313279999,179.4744696
668,56.4975597928,167.49778540000003
669,61.15440742,176.8549168
670,52.338937618399996,173.481111
671,53.5065287856,177.954305
672,56.5015514024,173.8274908
673,60.964715245600004,175.94610480000003
674,58.6536186464,171.9709794
675,60.3922821416,180.06860100000003
676,66.8417253528,179.17955020000002
677,70.31274741440001,181.8153844
678,57.284360475999996,173.79444540000003
679,60.990207116,176.1688374
680,60.794754323199996,178.9303
681,58.4792578816,171.1490862
682,55.816446045599996,171.4694818
683,50.8834062496,174.0421716
684,50.686320525599996,169.69379320000002
685,67.340948708,183.85871279999998
686,62.0268462728,174.0317068
687,60.421538825599995,179.82669140000002
688,53.018327715999995,168.196387
689,56.6328662864,173.5116418
690,55.1481235928,170.61560999999998
691,55.881173624,172.139356
692,62.19902979599999,171.3821312
693,55.1087518072,172.14756020000002
694,68.4650857616,175.7705146
695,64.54654983280001,177.90914379999998
696,61.1227466984,179.2472666
697,60.581067132,168.7926266
698,61.729108483999994,171.9105528
699,43.18293815872,167.0212052
700,54.313287516799996,176.161446
701,69.3608392432,179.299108
702,63.59319016719999,170.8817004
703,65.8843740776,173.9608662
704,54.197666916,170.2355752
705,56.024055104,167.0713702
706,50.201476036799995,167.5531066
707,50.573285399199996,173.1992472
708,63.2692347608,183.098313
709,60.36765209599999,169.80809319999997
710,60.5634224032,175.5375966
711,51.1514791216,164.060886
712,56.60714762,170.27776459999998
713,55.9834132608,175.2385624
714,64.45183982319999,179.3207488
715,52.7443127888,178.02829519999997
716,59.4775231552,166.83837599999998
717,59.5336324856,170.42942800000003
718,57.716043982399995,167.7398728
719,55.5433836616,175.9311442
720,52.2733482152,169.1983154
721,57.5849558944,173.0181452
722,65.06500548880001,177.11569860000003
723,56.870004183999995,162.6118668
724,49.445837124,168.2433262
725,63.15864903119999,184.0677294
726,46.348937744,168.1972252
727,65.49405816160001,181.096412
728,37.686813789839995,160.33877
729,65.9494645296,180.16306360000002
730,61.201671706400006,173.3674206
731,61.088863376,164.5415556
732,50.5738297096,166.19174280000001
733,54.3380989992,175.0405694
734,43.41068670192,165.0221998
735,53.142385128,168.0270198
736,57.713050275200004,167.5990044
737,65.734779436,175.87849
738,55.7221442688,173.5323428
739,60.86751048,178.0948178
740,56.688839539199996,174.33343340000002
741,61.6177970072,172.0669406
742,54.803983342399995,164.0494814
743,56.706892500799995,164.240591
744,60.576032260800005,167.40558339999998
745,56.4986484136,167.0722846
746,61.6744960072,170.562524
747,65.1239270896,183.49821060000002
748,59.22664141999999,174.57925459999998
749,57.693273663999996,171.6282826
750,64.0640640224,178.7203436
751,48.726485571199994,161.6007182
752,55.484915652800005,168.1660594
753,50.623361956000004,168.20169560000002
754,62.546481268,177.983388
755,64.8065941264,176.92700200000002
756,51.906755160799996,168.2760922
757,58.18387877119999,172.898816
758,61.041009419999995,170.55612319999997
759,63.549781412799994,174.6658686
760,55.327791384,173.026705
761,50.5413978816,166.9538698
762,61.2692115552,175.7029506
763,60.3198434992,178.72331540000002
764,53.413451707200004,179.79534780000003
765,61.2293408184,180.0373082
766,68.7700356632,169.21855920000002
767,58.481026890399995,177.756566
768,54.502480739999996,169.99879639999997
769,56.9714727144,181.50347240000002
770,57.9823024864,176.94513759999998
771,61.7499283568,176.04595220000002
772,52.7455374872,169.158285
773,57.6414280984,163.0733086
774,57.023998668,173.30549539999998
775,54.9186060408,178.0291334
776,55.6730656144,180.27777
777,54.183605564,164.92560360000002
778,60.284554041599996,169.92869240000002
779,60.26817937039999,175.7629962
780,56.4035301712,173.77384600000002
781,59.973843521599996,168.443402
782,64.774751968,183.2220618
783,58.78779116,166.9951702
784,58.3013590992,177.7155958
785,51.2522219048,165.38999180000002
786,55.374284564,171.2796676
787,53.703478432,168.650539
788,59.0258816008,170.6567326
789,50.6582431808,171.9223638
790,64.5212847584,172.1477126
791,55.6126018008,161.6185998
792,55.7100787216,168.77538
793,54.0283863816,182.685182
794,63.245920132,172.5222356
795,64.1085613976,172.74903220000002
796,54.334424904,172.1237096
797,61.836382992,175.7626914
798,53.709783360799996,170.1827686
799,62.455989664,170.42533860000003
800,58.548748176000004,177.4226576
801,56.002373406400004,171.2666628
802,52.3586235112,173.000416
803,58.935662152000006,173.4675982
804,61.6686900296,176.4074704
805,57.9751357328,175.4687626
806,63.0952822288,180.1305262
807,49.5382338144,163.0823764
808,56.524548516799996,180.602001
809,61.788755832,183.0964842
810,54.6452261424,168.0240226
811,52.691922912799996,171.5236092
812,52.3940944056,170.62668440000002
813,64.40829499120001,185.241057
814,61.455773944799994,166.47444480000001
815,61.294113756,175.4755698
816,49.1010618448,165.83637140000002
817,56.7569236984,174.0775538
818,64.8158927624,181.17317079999998
819,58.1948556976,169.877613
820,58.181338656,172.4963784
821,46.976935868,170.1860452
822,70.8088409848,173.4206336
823,47.6117832312,168.1550104
824,55.173343308,163.17503560000003
825,59.87713770719999,171.2909452
826,53.7088761768,163.8320574
827,61.411730161600005,174.99601779999998
828,63.8037475736,178.63586320000002
829,50.6527547176,163.3662468
830,58.0746538176,170.4658262
831,59.1818265304,172.75063240000003
832,58.1562550184,173.3617818
833,64.7821001584,172.13257420000002
834,55.8282847968,171.3049914
835,53.4681095432,166.9689574
836,59.3876212208,176.8950488
837,58.59206621199999,182.69757719999998
838,65.5796056128,176.261649
839,52.554756692,170.5538118
840,52.8580736624,175.633126
841,64.4076599624,169.9410876
842,59.933292396800006,172.30852
843,61.353171434400004,172.9641956
844,57.6372096928,167.9979622
845,58.896199648,180.7562044
846,61.01111770719999,171.5962278
847,55.0483333528,177.83248659999998
848,64.9310597712,184.31334740000003
849,56.5965335672,169.1696896
850,54.5011653232,174.03577080000002
851,63.2381183496,168.51980519999998
852,59.7264090856,175.3283768
853,59.452303439999994,175.5761284
854,58.9176999088,173.34428119999998
855,55.947851648,173.956726
856,62.383142788799994,179.5338294
857,62.091573851199996,178.7136126
858,53.7063814208,171.7649854
859,52.7273938072,176.393602
860,56.6279221336,172.52914439999998
861,54.875968392800004,173.71941379999998
862,47.6819539136,168.44802479999998
863,65.9693772184,180.9212028
864,49.0746627904,165.84089260000002
865,59.1383270576,167.6472898
866,53.3041813944,171.749085
867,61.6323573104,175.52101040000002
868,57.8386952592,175.25347219999998
869,68.67373808159999,175.4512874
870,51.0199828008,173.58578440000002
871,71.1029953968,182.0721784
872,62.6908596016,174.6926656
873,49.699395052,168.1020514
874,63.4911773264,183.8221368
875,56.5118025816,169.80293700000001
876,59.1947992616,167.0224752
877,68.5279082536,177.018823
878,49.3381997424,168.349041
879,48.077440778399996,168.8529008
880,65.0587459192,174.5465648
881,52.0466882928,173.4627976
882,56.1427147712,171.8740784
883,63.2656060248,181.09907900000002
884,52.5350707992,170.3671726
885,66.4821629744,179.5284192
886,69.8528504856,181.3588956
887,62.4096779208,180.34995679999997
888,57.1202508904,168.350946
889,63.364035488800006,172.85672820000002
890,57.315204732000005,162.9751884
891,51.6780540744,169.8743364
892,58.858324716000006,179.1453872
893,52.70398846,166.258113
894,63.1079828048,175.5478074
895,57.597792548,172.57321340000001
896,57.0778400384,170.721528
897,51.493578208,171.79848800000002
